id,number,title,user,user_id,state,created_at,closed_at,repo_url,html_url,body
3042514239,1512,Move CLI dependencies behind optional install group,Nathanjp91,9366646,open,2025-05-06T11:28:56Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1512,"**Is your feature request related to a problem? Please describe.**
Current version of browseruse and instructor require different versions of Rich which are incompatible (instructor rich < 14) and browseruse (>=14), but if you're not using the CLI, this dependency is a useless install that inhibits other libraries installs. 

**Describe the solution you'd like**
Move the CLI dependencies (including Rich) behind an optional install group. 

"
3061388027,1523,Using | breaks with partial streaming,ahuang11,15331990,open,2025-05-13T22:45:28Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1523,"- [ ] This is actually a bug report.

**What Model are you using?**

gpt-4o-mini

**Describe the bug**

Follow up on https://github.com/567-labs/instructor/issues/661 since that was closed before it was fixed

When streaming with a `|`, it crashes with `TypeError: type 'types.UnionType' is not subscriptable`

**To Reproduce**

```python
import instructor
from pydantic import BaseModel
from openai import OpenAI


class User(BaseModel):
    name: str
    age: int
    category: str | None

client = instructor.from_openai(OpenAI())

# Extract structured data from natural language
res = client.chat.completions.create_partial(
    model=""gpt-4o-mini"",
    response_model=User,
    messages=[{""role"": ""user"", ""content"": ""John Doe is 30 years old.""}],
)
res
```


**Expected behavior**

Swapping to Union works, but I expect them both to work

```python
import instructor
from pydantic import BaseModel
from openai import OpenAI


class User(BaseModel):
    name: str
    age: int
    category: Union[str, None]

client = instructor.from_openai(OpenAI())

# Extract structured data from natural language
res = client.chat.completions.create_partial(
    model=""gpt-4o-mini"",
    response_model=User,
    messages=[{""role"": ""user"", ""content"": ""John Doe is 30 years old.""}],
)
res
```
"
3082498013,1542,Accept api_key in from_provider,jeroenvds,2414412,open,2025-05-22T08:22:22Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1542,"**Is your feature request related to a problem? Please describe.**
It would be helpful if you could provide the API key as part of the from_provider constructor, as settings are often managed outside the environment variables. Currently the only option is to pass it to the client, but that removes the LLM provider-agnostic solution of from_provider()

**Describe the solution you'd like**
This code should be accepted
```
    instructor_client = instructor.from_provider(
        model=settings.LLM_MODEL,
        api_key=settings.LLM_API_KEY
    )
```

Today this results in an Exception:
`The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable`

**Describe alternatives you've considered**
- Environment variables: Not easy to change at runtime etc.
- Setting the API key directly on the client: Impossible to write LLM provider-agnostic code

**Additional context**
n/a
"
3089593955,1560,"Allow version 14+ of ""rich""",dbmikus,123053,closed,2025-05-25T21:45:14Z,2025-05-27T20:01:27Z,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1560,"**Is your feature request related to a problem? Please describe.**

I cannot install the latest version of [rich](https://github.com/Textualize/rich) because Instructor pins the version to less than v14.

**Describe the solution you'd like**

Allow me to install the latest version of rich without a conflict with Instructor.

**Describe alternatives you've considered**

I can install an older version of rich, or stop using instructor."
3094086416,1564,System messages cannot apply the Jinja config in GenAI integration,ivanleomk,45760326,open,2025-05-27T14:08:41Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1564,"A new check was introduced in this PR : https://github.com/567-labs/instructor/pull/1484/files which ended up causing an error when we try to use jinja formatting in the system message

"
3110802380,1573,Verbose controller to avoid printing schema to screen,Dseal95,63999160,open,2025-06-02T16:13:54Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1573,"**Is your feature request related to a problem? Please describe.**
I don't want the schema of my BaseModel objects to be printed to the screen when my LLM is invoked. I am using Gemini LLM products with this code:

```
 instructor_client = instructor.from_gemini(
            client=native_gemini_model,
            mode=instructor.Mode.GEMINI_TOOLS,
        )

structured_output_instance = instructor_client.create(
                response_model=response_model_cls,
                messages=messages_for_instructor,
                max_retries=max_retries,
            )
```

And each time the schema of `response_model_cls` is printed due to line `response_model.gemini_schema` in `handle_gemini_tools` in `instructor.process_response`. 

**Describe the solution you'd like**
If possible, I could add a `verbose` arg when creating the instructor client. Something like:

```
        instructor_client = instructor.from_gemini(
            client=native_gemini_model,
            mode=instructor.Mode.GEMINI_TOOLS,
            verbose=False,  <-- added!
        )
```
This would prevent the schema from printing to the screen. 

**Describe alternatives you've considered**
I am currently decorating my invocation wrapper with a suppression function:

``` 
def suppress_output(func):
    """"""Decorator to suppress stdout and stderr during function execution.""""""

    @wraps(func)
    def wrapper(*args, **kwargs):
        with open(os.devnull, ""w"") as devnull:
            with redirect_stdout(devnull), redirect_stderr(devnull):
                return func(*args, **kwargs)

    return wrapper
```


**Additional context**
An example of the printed out schema for this structure:

**Structure**
```
class TldrStructuredOutputWithValidation(BaseModel):
    """"""
    Represents the structured TL;DR summary and its references,
    with word count validation for each individual bullet point.
    """"""

    word_limit: ClassVar[int] = NUM_WORDS_PER_TLDR

    summary_bullet_points: List[str] = Field(
        ...,
        description=f""A list of concise bullet points summarising the most essential conclusions, key findings, and strategic implications from the provided articles. Each bullet point MUST include citations in square brackets (e.g., [1], [2, 3]) corresponding to the source articles. Each individual bullet point must strictly be under {word_limit} words."",
    )
    references_section_text: List[str] = Field(
        ...,
        description=""A list of references. This section lists each source article that was referenced in the summary_bullet_points or provided in the input. Each entry should be formatted as: `[N] <Article URL>`."",
    )

    @field_validator(""summary_bullet_points"")
    @classmethod
    def validate_summary_word_count(cls, v: List[str]) -> List[str]:
        """"""Validate that each bullet point is under the word limit.""""""
        for i, bullet_point in enumerate(v):
            word_count = len(bullet_point.split())

            if word_count >= cls.word_limit:
                raise ValueError(
                    f""Bullet point {i+1} has {word_count} words, ""
                    f""which is not strictly under the {cls.word_limit} word limit. ""
                    f""Please shorten this bullet point while retaining key insights.""
                )
        return v
```

**Schema**
```
{'properties': {'summary_bullet_points': {'description': 'A list of concise bullet points summarising the most essential conclusions, key findings, and strategic implications from the provided articles. Each bullet point MUST include citations in square brackets (e.g., [1], [2, 3]) corresponding to the source articles. Each individual bullet point must strictly be under 200 words.', 'items': {'type': 'string'}, 'title': 'Summary Bullet Points', 'type': 'array'}, 'references_section_text': {'description': 'A list of references. This section lists each source article that was referenced in the summary_bullet_points or provided in the input. Each entry should be formatted as: `[N] <Article URL>`.', 'items': {'type': 'string'}, 'title': 'References Section Text', 'type': 'array'}}, 'required': ['references_section_text', 'summary_bullet_points'], 'type': 'object'}
```

**NOTE**
I can help to the contribution."
3114787905,1580,"dev, docs missing from project.optional-dependencies, uv pip install doesn't find them",johnwlockwood,272981,closed,2025-06-03T17:11:54Z,2025-06-03T20:09:59Z,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1580,"- [x] This is actually a bug report.
- [ ] I am not getting good LLM Results
- [ ] I have tried asking for help in the community on discord or discussions and have not received a response.
- [ ] I have tried searching the documentation and have not found an answer.

**What Model are you using?**

- [ ] gpt-3.5-turbo
- [ ] gpt-4-turbo
- [ ] gpt-4
- [x] Other (please specify)

**Describe the bug**

uv fails to install the dev and docs dependencies because they are not defined under `[project.optional-dependencies]` in pyproject.toml.

% uv pip install -e "".[dev,docs,test-docs]""
...
warning: The package `instructor @ file:///Users/john/repos/instructor` does not have an extra named `docs`
warning: The package `instructor @ file:///Users/john/repos/instructor` does not have an extra named `dev`

uv --version
uv 0.7.9 (13a86a23b 2025-05-30)

**To Reproduce**
```
uv pip install -e "".[dev,docs,test-docs]""
...
warning: The package `instructor @ file:///Users/john/repos/instructor` does not have an extra named `docs`
warning: The package `instructor @ file:///Users/john/repos/instructor` does not have an extra named `dev`
```

**Expected behavior**
expect no warnings

**Screenshots**
If applicable, add screenshots to help explain your problem.
"
3115235037,1582,AttributeError in examples/query_planner_execution,johnwlockwood,272981,open,2025-06-03T19:45:33Z,,https://github.com/567-labs/instructor,https://github.com/567-labs/instructor/issues/1582,"- [x] This is actually a bug report.
- [ ] I am not getting good LLM Results
- [ ] I have tried asking for help in the community on discord or discussions and have not received a response.
- [ ] I have tried searching the documentation and have not found an answer.

**What Model are you using?**

- [ ] gpt-3.5-turbo
- [ ] gpt-4-turbo
- [ ] gpt-4
- [x] Other (please specify)

**Describe the bug**

`AttributeError` in `query_planner_execution.py`

```
% python examples/query_planner_execution/query_planner_execution.py
Traceback (most recent call last):
  File ""/Users/john/repos/instructor/examples/query_planner_execution/query_planner_execution.py"", line 162, in <module>
    plan = query_planner(
        ""What is the difference in populations of Canada and the Jason's home country?"",
        plan=False,
    )
  File ""/Users/john/repos/instructor/examples/query_planner_execution/query_planner_execution.py"", line 150, in query_planner
    functions=[QueryPlan.openai_schema],
               ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/john/repos/instructor/.venv/lib/python3.13/site-packages/pydantic/_internal/_model_construction.py"", line 320, in __getattr__
    raise AttributeError(item)
AttributeError: openai_schema
```

**To Reproduce**
Steps to reproduce the behavior, including code snippets of the model and the input data and openai response.

`python examples/query_planner_execution/query_planner_execution.py`

**Expected behavior**

Expect no AttributeError

**Screenshots**
If applicable, add screenshots to help explain your problem.
"
2978174422,101,Establish Comprehensive Core Test Setup & Mocking Strategy (`agentdock-core`),oguzserdar,850772,closed,2025-04-07T22:58:59Z,2025-05-02T04:00:24Z,https://github.com/AgentDock/AgentDock,https://github.com/AgentDock/AgentDock/issues/101,"## Problem Description

While `agentdock-core` uses Jest, the current testing setup lacks a rigorously defined and enforced strategy for **comprehensive unit testing**. Existing tests, if present, may not sufficiently isolate units or cover all critical logic paths. A clear strategy for dependency mocking and isolated unit testing is needed to ensure reliability and maintainability as the core evolves.

## Proposed Solution

1.  **Define & Document Mocking Strategy:**
    *   Establish clear, documented guidelines within `agentdock-core` (e.g., in `TESTING.md` or `CONTRIBUTING.md`) on the mandatory use of `jest.fn()`, `jest.mock()`, `jest.spyOn`, etc., to **strictly isolate** the unit under test from its dependencies.
    *   Mandate that all direct dependencies (other core classes, external clients, utilities) MUST be mocked in unit tests.
2.  **Review & Refactor Existing Tests:**
    *   Audit any existing unit tests to ensure they adhere to the strict isolation and mocking strategy.
    *   Refactor tests that are not true unit tests (i.e., rely on real dependencies) to use mocks.
3.  **Setup Helper Functions (Optional but Recommended):**
    *   Create reusable test setup helper functions (e.g., in `agentdock-core/src/__tests__/helpers/`) to standardize and simplify the creation of mocked dependencies (e.g., `createMockStorageProvider()`, `createMockOrchestrationManager()`).
4.  **Configure Jest:** Ensure Jest configuration within `agentdock-core` (`jest.config.js` or `package.json`) is optimized for unit testing (e.g., specifying `testEnvironment`, `clearMocks: true`, coverage thresholds).

## Acceptance Criteria

*   Clear, documented guidelines exist and are enforced for mocking dependencies in `agentdock-core` unit tests.
*   Key existing unit tests are refactored to meet the strict isolation standard.
*   (Optional) Reusable test setup helpers are implemented and used.
*   Jest configuration is verified and optimized for comprehensive unit testing.

**Dependencies:** None - Foundational task for subsequent testing issues."
2978178964,102,Implement Comprehensive Unit Tests for Orchestration Module (`agentdock-core`),oguzserdar,850772,closed,2025-04-07T23:02:31Z,2025-05-04T02:31:37Z,https://github.com/AgentDock/AgentDock,https://github.com/AgentDock/AgentDock/issues/102,"## Problem Description

The orchestration module (`OrchestrationManager`, `OrchestrationStateManager`, `StepSequencer`) forms the brain of agent behavior, managing state transitions, tool sequences, and context. Existing tests, if any, are insufficient to guarantee the correctness and robustness of this critical, interconnected logic across all scenarios, conditions (like `tool_used` and `sequence_match`), and edge cases. Comprehensive unit testing with strict isolation is required.

## Proposed Solution

Implement thorough unit test suites for all core orchestration components (`OrchestrationManager`, `OrchestrationStateManager`, `StepSequencer`), ensuring **complete coverage** of their logic, interactions, and edge cases, using rigorously mocked dependencies as defined in the core testing strategy (https://github.com/AgentDock/AgentDock/issues/101).

**Required Test Coverage Areas:**

**1. `OrchestrationManager` (`index.ts`):**
    *   **`getActiveStep`:** Exhaustively test all activation paths (no steps, default only, `tool_used` conditions, `sequence_match` conditions, mixed conditions, multiple matches, default fallback), state updates on transition, and error handling.
    *   **`getAllowedTools`:** Test all filtering scenarios (no active step, `allowed` only, `denied` only, both, interaction with mocked `StepSequencer`).
    *   **`processToolUsage`:** Verify calls to mocked `Sequencer`, verify the crucial re-evaluation call to `getActiveStep` *after* tool processing.
    *   **Other Methods:** Verify correct delegation to mocked `OrchestrationStateManager` (`getState`, `updateState`, `resetState`, `removeSession`).

**2. `OrchestrationStateManager` (`state.ts`):**
    *   **Initialization:** Test constructor logic and dependency setup.
    *   **State Lifecycle:** Exhaustively test `getOrCreateState`, `getState`, `updateState` (including partial updates), `resetState`, `addUsedTool` (array logic), `setActiveStep`.
    *   **State Conversion (`toAIOrchestrationState`):** Verify correct mapping.
    *   **Cleanup (`cleanupSession`):** Verify delegation.
    *   **Interaction:** Verify correct calls to mocked `SessionManager` and `StorageProvider`.
    *   **Error Handling:** Test behavior when mocked dependencies throw errors.

**3. `StepSequencer` (`sequencer.ts`):**
    *   **`hasActiveSequence`:** Test all scenarios (no/empty sequence, index in/out of bounds, initialization).
    *   **`getCurrentSequenceTool`:** Test all scenarios (no/inactive sequence, correct tool retrieval, sequence complete).
    *   **`advanceSequence`:** Test successful advancement and state update call; test no-sequence behavior.
    *   **`processTool`:** Test state update call (`addUsedTool`), no-sequence behavior, correct advancement on match, no advancement on mismatch.
    *   **`filterToolsBySequence`:** Test all scenarios (no/inactive/complete sequence, correct filtering when tool available/unavailable).

**Dependencies:** Requires a well-defined core mocking strategy (https://github.com/AgentDock/AgentDock/issues/101). Mocking of `SessionManager`, `StorageProvider`, and inter-orchestration components is essential.

## Acceptance Criteria

*   Achieve high unit test coverage (lines, branches, functions) for `OrchestrationManager`, `OrchestrationStateManager`, and `StepSequencer`, verified by coverage reports.
*   All specified logic paths, conditions, state transitions, and interactions within the orchestration module are explicitly tested.
*   Tests strictly adhere to the isolation and mocking strategy, ensuring true unit testing."
