id,number,title,user,user_id,state,created_at,closed_at,merged_at,repo_url,html_url,body
2905665785,3327,feat: add download failed tests dialog,devin-ai-integration[bot],158243242,closed,2025-03-09T20:47:06Z,2025-03-10T04:06:11Z,2025-03-10T04:06:11Z,https://api.github.com/repos/promptfoo/promptfoo,https://github.com/promptfoo/promptfoo/pull/3327,"# Download Failed Tests Dialog

This PR adds a new feature to download a YAML configuration file containing only the failed tests from an evaluation. This mirrors the implementation in promptfoo-cloud.

## Features
- Adds a new `FailedTestsDialog.tsx` component
- Updates `ResultsView.tsx` to include the dialog and menu item
- Provides a user-friendly way to isolate and re-run failed tests

## Testing
- Verified formatting and linting pass
- Ran tests to ensure no regressions

Link to Devin run: https://app.devin.ai/sessions/59ccf78752e24c0fb00e28251c05eb82
"
2905777305,525,[DEVIN: Moritz] Add auth/sessions endpoints and update ProjectUserRefreshToken model,devin-ai-integration[bot],158243242,closed,2025-03-10T00:17:45Z,2025-03-10T16:52:42Z,,https://api.github.com/repos/stack-auth/stack-auth,https://github.com/stack-auth/stack-auth/pull/525,"This PR adds new endpoints for auth/sessions with CRUD operations and updates the ProjectUserRefreshToken model to include an id field and isImpersonation flag.

Changes:
- Added CrudHandler for auth/sessions with create and list operations
- Added delete endpoint for auth/sessions/[id]
- Updated ProjectUserRefreshToken model with id and isImpersonation fields
- Modified createAuthTokens to support isImpersonation flag
- Updated existing endpoints to work with the new schema

Link to Devin run: https://app.devin.ai/sessions/db1fe012fb034e1685b5e2e3a49cc96b
Requested by: Moritz
"
2905811550,824,Add Trendshift badge to README,devin-ai-integration[bot],158243242,closed,2025-03-10T00:54:19Z,2025-03-10T02:44:02Z,2025-03-10T02:44:02Z,https://api.github.com/repos/liam-hq/liam,https://github.com/liam-hq/liam/pull/824,"## Issue

- resolve: Add Trendshift badge to README

## Why is this change needed?
<!-- Please explain briefly why this change is necessary -->
Adding the Trendshift badge to the README to increase social proof and showcase the project's popularity metrics. This helps build trust with potential users and contributors.

## What would you like reviewers to focus on?
<!-- What specific aspects are you requesting review for? -->
Please check if the badge placement and styling are appropriate within the existing badge section.

## Testing Verification
<!-- Please describe how you verified these changes in your local environment using text/images/video -->
Verified that the badge HTML is correctly formatted and follows the same pattern as other badges in the README.

## Additional Notes
<!-- Any additional information for reviewers -->
The Trendshift badge shows popularity metrics for the repository, which can help increase project visibility and credibility.

pr_agent:summary

pr_agent:walkthrough
"
2905878217,6841,chore: remove unused imports,devin-ai-integration[bot],158243242,closed,2025-03-10T01:58:57Z,2025-03-10T03:05:45Z,,https://api.github.com/repos/OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo/pull/6841,"# Remove unused imports

This PR removes unused imports from two files in the packages/kit/src directory:

1. Removed `useMedia` import from WhatsNew.tsx
2. Removed `IMPL_BTC` and `IMPL_SOL` imports from getNFTDetailsComponents.ts

These changes help reduce bundle size and improve code cleanliness without affecting any functionality.

Link to Devin run: https://app.devin.ai/sessions/72a111b86ff94a8fbc744a042d7660a6


<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Refactor**
  - Streamlined the processing of NFT details to enhance clarity while maintaining existing functionality.
  - Removed an unused responsive design element on the ""What's New"" page for cleaner code management.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
2907924502,2316,Fix issue #2315: Correct ChromaDB distance comparison in KnowledgeStorage.search(),devin-ai-integration[bot],158243242,closed,2025-03-10T17:10:55Z,2025-03-19T14:58:15Z,,https://api.github.com/repos/crewAIInc/crewAI,https://github.com/crewAIInc/crewAI/pull/2316,"# Fix issue #2315: Correct ChromaDB distance comparison in KnowledgeStorage.search()

This PR fixes issue #2315 where StringKnowledgeSource was not being used correctly when answering questions in a crew workflow.

The issue was in the KnowledgeStorage.search() method where the condition `if result['score'] >= score_threshold:` was incorrectly filtering out results with low distance scores (high similarity). In ChromaDB, lower distance values indicate higher similarity, but the implementation was doing the opposite of what it should.

This PR changes the comparison operator from `>=` to `<` to ensure that only results with high similarity (low distance scores) are returned.

Added a new test to verify the fix works correctly with StringKnowledgeSource.

Link to Devin run: https://app.devin.ai/sessions/5501b51ff8674a86a8405562b8ccf146
Requested by: chadsly
"
2759596477,301,Add manual release workflow,devin-ai-integration[bot],158243242,closed,2024-12-26T10:28:07Z,2024-12-26T10:31:19Z,2024-12-26T10:31:19Z,https://api.github.com/repos/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/301,"This PR adds a new GitHub Actions workflow that can be manually triggered to release the plugin with version increments.

## Changes
- Add new manual-release.yml workflow
- Allow selecting version increment type (major/minor/patch)
- Add safety check to prevent concurrent releases
- Maintain existing release process (version updates, tag creation, release workflow)

## Testing
This workflow needs to be tested after merging by:
1. Going to Actions tab
2. Selecting ""Manual Plugin Release""
3. Clicking ""Run workflow""
4. Selecting a version increment type
5. Verifying that version is updated and release is created

Link to Devin run: https://app.devin.ai/sessions/2cd1a25c644b416d8c23fc60a367d04e"
2759620798,302,refactor: simplify release workflow,devin-ai-integration[bot],158243242,closed,2024-12-26T10:52:06Z,2024-12-26T10:52:55Z,2024-12-26T10:52:55Z,https://api.github.com/repos/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/302,"# Simplify Release Workflow

This PR simplifies the release workflow by removing unnecessary abstractions and consolidating the release process into a single manual workflow.

## Changes
- Removed `commit.js` script from plugin directory
- Removed `release.yml` automated workflow
- Removed `release.js` script
- Enhanced `manual-release.yml` to handle the complete release process

## New Release Process
1. Manually trigger the workflow from GitHub Actions
2. Select version increment type (patch/minor/major)
3. Workflow will:
   - Increment version
   - Build plugin
   - Create GitHub release with artifacts
   - Create and push git tag

## Testing Instructions
After merging:
1. Go to Actions > Manual Plugin Release
2. Click ""Run workflow""
3. Select increment type (e.g., ""patch"")
4. Verify that:
   - New release is created with correct version
   - Release includes main.js, manifest.json, and styles.css
   - Git tag is created and pushed

Link to Devin run: https://app.devin.ai/sessions/b5a7dcf58a474dddb1f522887760b858
"
2759788051,303,feat: add landing package with shadcn and v0 components,devin-ai-integration[bot],158243242,closed,2024-12-26T13:38:36Z,2024-12-26T13:39:57Z,2024-12-26T13:39:57Z,https://api.github.com/repos/different-ai/note-companion,https://github.com/different-ai/note-companion/pull/303,"This PR adds a new landing package to the monorepo with:

- Next.js setup with TypeScript and minimal linting
- shadcn/ui installation and configuration
- v0 components injection from provided URL

Link to Devin run: https://app.devin.ai/sessions/c73da322e82448a394f0718ad1306f16

Testing:
- [ ] Components were generated successfully
- [ ] All necessary configurations are in place"
2759847657,9356,feat(ci): add Graphite CI optimizer to build-test workflow,devin-ai-integration[bot],158243242,closed,2024-12-26T14:41:32Z,2024-12-27T02:52:17Z,,https://api.github.com/repos/toeverything/AFFiNE,https://github.com/toeverything/AFFiNE/pull/9356,"feat(ci): add Graphite CI optimizer to build-test workflow

This PR adds the Graphite CI optimizer to our build-test workflow to improve CI efficiency by skipping unnecessary jobs. Implementation follows the official Graphite documentation (https://graphite.dev/docs/stacking-and-ci).

Changes:
- Add Graphite CI optimizer job with token configuration
- Update all jobs to depend on optimizer job
- Add skip conditions based on optimizer output
- Maintain existing job dependencies while adding optimizer

Testing:
- [x] Verified YAML syntax is valid
- [x] Confirmed all jobs properly depend on the optimizer
- [x] Maintained existing job dependencies
- [ ] CI checks pending

Note: This change requires the `GRAPHITE_CI_OPTIMIZER_TOKEN` secret to be configured in the repository settings.

Link to Devin run: https://app.devin.ai/sessions/3872f4dc4c3341b899646a90c46c4fe3
"
2760044965,2436,docs(repo): add dummy line for demonstration,devin-ai-integration[bot],158243242,closed,2024-12-26T18:42:08Z,2024-12-26T19:04:07Z,,https://api.github.com/repos/traceloop/openllmetry,https://github.com/traceloop/openllmetry/pull/2436,"Simple dummy doc change to confirm repo access.

- [ ] I have added tests that cover my changes.
- [ ] If adding a new instrumentation or changing an existing one, I've added screenshots from some observability platform showing the change.
- [x] PR name follows conventional commits format
- [x] I have updated the documentation accordingly.

[Link to Devin run](https://app.devin.ai/sessions/2bda32f05274495eb2ff97d7b5fb8d55)"
