id,number,title,user,user_id,state,created_at,closed_at,repo_url,html_url,body
105309122,123,Add RadialGradientBrush,amerkoleci,1788857,closed,2015-09-08T06:12:38Z,2015-09-22T11:50:33Z,https://github.com/AvaloniaUI/Avalonia,https://github.com/AvaloniaUI/Avalonia/issues/123,"Just to keep trace of missing features from WPF.
"
137373175,456,Moves Perspex Designer to PerspexVS,ghost,10137,closed,2016-02-29T21:00:39Z,2016-03-01T19:10:17Z,https://github.com/AvaloniaUI/Avalonia,https://github.com/AvaloniaUI/Avalonia/pull/456,
3011663980,324,Revision Isn't Passed For Model Download,jbis9051,32957090,closed,2025-04-22T17:15:13Z,2025-05-17T01:51:11Z,https://github.com/Blaizzy/mlx-vlm,https://github.com/Blaizzy/mlx-vlm/issues/324,"```py
from mlx_vlm import load, generate

model, processor = load(model_path, revision=""foo"")
```
this doesn't work because the revision arg isn't passed to this function

https://github.com/Blaizzy/mlx-vlm/blob/main/mlx_vlm/utils.py#L309-311
```py
def load(
    path_or_hf_repo: str,
    adapter_path: Optional[str] = None,
    lazy: bool = False,
    **kwargs,
) -> Tuple[nn.Module, Union[PreTrainedTokenizer, PreTrainedTokenizerFast]]:
....
    model_path = get_model_path(path_or_hf_repo)
```

```py
def get_model_path(path_or_hf_repo: str, revision: Optional[str] = None) -> Path:
````
"
3107115832,1705,Telemetry data send even if unticked and also all peripherals (same bug in v3 and v4),Eisbahn,336105,closed,2025-06-01T11:38:33Z,2025-06-10T11:22:15Z,https://github.com/ESPresense/ESPresense,https://github.com/ESPresense/ESPresense/issues/1705,"### Describe the bug

Hello,

even if I untick the ""Send to telemetry topic"", I always do get MQTT message for it, e.g.
`espresense/rooms/buero/telemetry:`
How do I disable the telmetry data?
Additional on every bootup I do get all the peripherals (e.g. LED, switch...) reported. Could you please stop this, e.g. first boot the ESP, check the config and if not used, disable the corresponding TX for it.
Same issue applies to the stable v3 release, as also for latest v4

### Version

v4.0.0b7

### Active scan enabled

no

### Include filter

known:

### Exclude filter

none

### Query filter

none

### Firmware flavor

n/a

### Device (be specific)

BLE beacons

### Logs

```text

```

### Screenshots

_No response_"
3086734670,1361,Error when running Mistral-Small.3.1 Q4K UQFF: cannot find tensor vision_tower.patch_conv.weight,drhaynes,117291,closed,2025-05-23T15:19:11Z,2025-05-27T00:47:21Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/issues/1361,"## Describe the bug

I created a Q4K version of Mistral-Small-3.1-24B-Instruct-2503. The isq processing succeeded and the model was usable from the initial load:

`./mistralrs-server --isq Q4K -i vision-plain -m mistralai/Mistral-Small-3.1-24B-Instruct-2503 --write-uqff ""../../../uqff-models/Mistral-Small-3.1-24B-Instruct-2503-q4k.uqff""`

However, after uploading it to HF and trying to load the UQFF directly from there (to avoid isq startup time):

`./mistralrs-server -i vision-plain -m handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF -a mistral3 -f Mistral-Small-3.1-24B-Instruct-2503-q4k-0.uqff`

The model fails to load with the following error:

`Error: cannot find tensor vision_tower.patch_conv.weight`

Is this something I am doing wrong in the initial quantisation step, or when loading the model, or is there some underlying issue preventing the Mistral-Small-3.1-24B-Instruct-2503 uqff from loading?

Full run log is below:
```
2025-05-23T15:17:55.054876Z  INFO mistralrs_server: avx: true, neon: false, simd128: false, f16c: true
2025-05-23T15:17:55.054893Z  INFO mistralrs_server: Sampling method: penalties -> temperature -> topk -> topp -> minp -> multinomial
2025-05-23T15:17:55.054900Z  INFO mistralrs_server: Model kind is: normal (no adapters)
2025-05-23T15:17:55.054915Z  INFO hf_hub: Using token file found ""/home/drh/.cache/huggingface/token""
2025-05-23T15:17:55.054962Z  INFO mistralrs_core::pipeline::vision: Loading `tokenizer.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:55.054977Z  INFO mistralrs_core::pipeline::vision: Loading `config.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:55.229814Z  INFO mistralrs_core::pipeline::paths: Found model weight filenames [""residual.safetensors""]
2025-05-23T15:17:55.463174Z  INFO mistralrs_core::pipeline::vision: Loading `generation_config.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:55.682742Z  INFO mistralrs_core::pipeline::vision: Loading `preprocessor_config.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:55.865585Z  INFO mistralrs_core::pipeline::vision: Loading `processor_config.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:55.865729Z  INFO mistralrs_core::pipeline::vision: Loading `tokenizer_config.json` at `handmadedigital/Mistral-Small-3.1-24B-Instruct-2503-q4k-UQFF`
2025-05-23T15:17:56.071711Z  INFO hf_hub: Using token file found ""/home/drh/.cache/huggingface/token""
2025-05-23T15:17:56.090885Z  INFO mistralrs_core::utils::normal: Detected minimum CUDA compute capability 8.6
2025-05-23T15:17:56.156727Z  INFO mistralrs_core::utils::normal: DType selected is BF16.
2025-05-23T15:17:56.258716Z  INFO mistralrs_core::pipeline::loaders: Using automatic device mapping parameters: vision[max_seq_len: 4096, max_batch_size: 1, max_image_shape: (1024, 1024), max_num_images: 1].
2025-05-23T15:17:56.258742Z  INFO mistralrs_core::pipeline::loaders: The following sub-models will not be device mapped and will be loaded on cuda[0]: vision
2025-05-23T15:17:56.258788Z  INFO mistralrs_quant::utils::log: Model has 40 repeating layers.
2025-05-23T15:17:56.258798Z  INFO mistralrs_quant::utils::log: Loading model according to the following repeating layer mappings:
2025-05-23T15:17:56.258872Z  INFO mistralrs_quant::utils::log: Layers 0-39: cuda[0] (24 GB)
2025-05-23T15:17:56.276354Z  INFO mistralrs_core::utils::normal: Detected minimum CUDA compute capability 8.6
2025-05-23T15:17:56.276885Z  INFO mistralrs_core::utils::normal: DType selected is BF16.
2025-05-23T15:17:56.276910Z  INFO mistralrs_core::pipeline::vision: Model config: Mistral3Config { image_token_index: 10, multimodal_projector_bias: false, projector_hidden_act: Gelu, spatial_merge_size: 2, vision_feature_layer: -1, text_config: Config { vocab_size: 131072, hidden_size: 5120, intermediate_size: 32768, num_hidden_layers: 40, num_attention_heads: 32, num_key_value_heads: 8, hidden_act: Silu, max_position_embeddings: 131072, rms_norm_eps: 1e-5, rope_theta: 1000000000.0, sliding_window: None, head_dim: Some(128), quantization_config: None, tie_word_embeddings: false }, vision_config: Mistral3VisionConfig { hidden_size: 1024, num_channels: 3, image_size: 1540, patch_size: 14, rope_theta: 10000.0, intermediate_size: 4096, num_hidden_layers: 24, head_dim: Some(64), num_attention_heads: 16, hidden_act: Silu } }
2025-05-23T15:17:56.276947Z  INFO mistralrs_quant::utils::log: FlashAttention is enabled.
100%|██████████████████████████████████████████████████| 86/86 [00:00<00:00, 16020.35it/s]
Error: cannot find tensor vision_tower.patch_conv.weight
```

## Latest commit or version

44e4535b98b9d84200504827ddde3b058633c9ef
"
3111204449,1406,NV Cosmos Failing Device Local Storage,sempervictus,1331084,closed,2025-06-02T18:30:36Z,2025-06-04T18:27:10Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/issues/1406,"## Describe the bug
```rust
2025-06-02T14:19:33.578681Z  INFO mistralrs_core::pipeline::isq: Applying in-situ quantization into Some(Q4K) to 197 tensors.
2025-06-02T14:19:33.578750Z  INFO mistralrs_core::pipeline::isq: Applying ISQ on 32 threads.
2025-06-02T14:20:12.114640Z  INFO mistralrs_core::pipeline::isq: Applied in-situ quantization into Some(Q4K) to 197 tensors out of 197 total tensors. Took 38.54s
2025-06-02T14:20:12.965404Z  INFO mistralrs_core::pipeline::chat_template: bos_toks = ""<|endoftext|>"", eos_toks = ""<|im_end|>"", ""<|endoftext|>"", unk_tok = `None`
2025-06-02T14:20:12.989425Z  INFO mistralrs_server: Model loaded.
2025-06-02T14:20:12.989683Z  INFO mistralrs_core: Beginning dummy run.
2025-06-02T14:20:22.986525Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
2025-06-02T14:20:22.989329Z  INFO mistralrs_core: Dummy run completed in 9.999634349s.
2025-06-02T14:20:22.989868Z  INFO mistralrs_server: Serving on http://0.0.0.0:7655.
2025-06-02T14:29:34.006448Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
2025-06-02T14:32:54.330313Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
2025-06-02T14:33:13.112724Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
2025-06-02T14:34:56.959488Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
2025-06-02T15:32:05.103369Z ERROR mistralrs_core::engine: prompt step - Model failed with error: WithBacktrace { inner: DeviceMismatchBinaryOp { lhs: Cuda { gpu_id: 1 }, rhs: Cuda { gpu_id: 0 }, op: ""matmul_with_alpha"" }, backtrace: Backtrace [{ fn: ""candle_core::error::Error::bt"" }, { fn: ""candle_core::storage::Storage::same_device"" }, { fn: ""candle_core::tensor::Tensor::matmul"" }, { fn: ""mistralrs_core::vision_models::qwen2_5_vl::text::Qwen2_5VLTextModel::forward_embeds"" }, { fn: ""<mistralrs_core::vision_models::qwen2_5_vl::Qwen2_5VLModel as mistralrs_core::pipeline::loaders::vision_loaders::VisionModel>::forward"" }, { fn: ""<mistralrs_core::pipeline::vision::VisionPipeline as mistralrs_core::pipeline::Pipeline>::forward_inputs"" }, { fn: ""mistralrs_core::pipeline::Pipeline::step::{{closure}}"" }, { fn: ""mistralrs_core::engine::Engine::run::{{closure}}"" }, { fn: ""mistralrs_core::MistralRs::new::{{closure}}::{{closure}}"" }, { fn: ""std::sys::backtrace::__rust_begin_short_backtrace"" }, { fn: ""core::ops::function::FnOnce::call_once{{vtable.shim}}"" }, { fn: ""std::sys::pal::unix::thread::Thread::new::thread_start"" }, { fn: ""clone"" }] }
```

It seems the qwen2.5 and qwen3 logic have some sort of memory mapping problem with the V100s - presumption of BF16 being in play maybe? Looks to be in-GPU in all these cases outside the memory-safety facilities of Rust
"
3117621789,1427,Add tool callback support,EricLBuehler,65165915,closed,2025-06-04T12:13:49Z,2025-06-06T09:28:27Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/pull/1427,"## Summary
- implement generic tool callback in `mistralrs-core`
- wire new callback through model builders
- update search request handling for custom tools
- expose callback from python bindings
- update local search examples to use the new callback

## Testing
- `cargo fmt --all`
- `cargo clippy --all-targets --all-features -- -D warnings` *(fails: objc_exception build error)*

------
https://chatgpt.com/codex/tasks/task_e_68403233564483228bfd8bdcccfdd176

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

- **New Features**
  - Added support for registering and invoking multiple custom tool callbacks, enabling integration of user-defined tools alongside existing search capabilities.
  - Python and Rust APIs now allow mapping tool names to specific callback functions for dynamic tool invocation during chat completions.
  - Example scripts provided for both Python and Rust demonstrating how to implement and use custom tool callbacks within chat workflows.

- **Documentation**
  - Added example scripts showcasing custom tool integration in both Python and Rust.
  - Extended documentation with detailed guidance on customizing tool and search callbacks, including usage examples and configuration instructions.

- **Refactor**
  - Internal builder patterns and model configuration updated to support multiple named tool callbacks.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
3118287824,1428,"Fix CUDA context switching, bind thread on CudaStorage drop",EricLBuehler,65165915,closed,2025-06-04T15:42:32Z,2025-06-04T18:27:09Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/pull/1428,"Related: https://github.com/EricLBuehler/candle/pull/82

Fixes #1406, #1401, #1399, #1394

## Summary
- add `set_cuda_context` helper to utils
- call helper in `Llama::forward_embeds` when switching devices
- document why context switching is needed

## Testing
- `cargo fmt` *(fails: rustfmt component not installed)*
- `cargo test --workspace --no-run` *(failed: build interrupted due to environment limits)*

------
https://chatgpt.com/codex/tasks/task_e_684063442160832289cdfb7840b2aac5

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->
## Summary by CodeRabbit

## Summary by CodeRabbit

- **Chores**
  - Updated internal dependencies to newer revisions for improved stability and compatibility.

- **Bug Fixes**
  - Improved device mapping logic for CUDA devices, enhancing reliability in device selection.
  - Adjusted prefix cache logic to better handle cases when the prefix cache size is set to zero, ensuring correct caching behavior.
<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
3124315585,1441,Update deps,EricLBuehler,65165915,closed,2025-06-06T10:09:56Z,2025-06-06T10:12:58Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/pull/1441,"Handle breaking changes

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Refactor**
  - Standardized and modernized OpenAPI schema generation and type declarations for improved compatibility and maintainability.
  - Updated WebSocket message construction for improved code consistency.
  - Simplified dependency management by switching to workspace-managed dependencies for select crates.
- **Chores**
  - Updated multiple dependency versions and minor feature flags across the project for enhanced stability and compatibility.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
3135644413,1459,chore: `Dockerfile.cuda-all` - Merge `RUN` for `apt-get install`,polarathene,5098581,closed,2025-06-11T06:28:13Z,2025-06-11T19:06:46Z,https://github.com/EricLBuehler/mistral.rs,https://github.com/EricLBuehler/mistral.rs/pull/1459,"A [recent ""fix""](https://github.com/EricLBuehler/mistral.rs/commit/a5c4eda28da6946a5c01782572d25a04e0dbc56a) for a CI failure was to add Python deps into the `builder` stage. This was a direct commit with minimal context.

No point in the separate `RUN` instruction, I've merged it into the previous one and for added clarity leveraged the [HereDoc syntax feature](https://docs.docker.com/reference/dockerfile/#here-documents).

I don't think this is a proper way to fix the CI issue however. That was introduced by [this June 2025 PR](https://github.com/EricLBuehler/mistral.rs/pull/1438) because the crate `mistralrs-pyo3` had it's [build dependency migrated to a workspace](https://github.com/EricLBuehler/mistral.rs/commit/3d1b29b55682fad6cd5150bfae97dfdb07bb4e4a#diff-9170355ecc927233d7e8c4d51230769ad3f37d489f9022a1fd2cdeb03e0d11e0L39) which presumably [lost the feature guard](https://github.com/EricLBuehler/mistral.rs/commit/3d1b29b55682fad6cd5150bfae97dfdb07bb4e4a#diff-2e9d962a08321605940b5a657135052fbcef87b5e360662bb527c96d9a615542R149).

In April 2024 this concern was tackled, and appears it was [a bit more thorough for runtime support](https://github.com/EricLBuehler/mistral.rs/pull/249). It was then [tackled in May 2024](https://github.com/EricLBuehler/mistral.rs/pull/303) (_and [this June 2024 follow-up PR](https://github.com/EricLBuehler/mistral.rs/pull/440)_).

---

I'm not too familiar with the workspace feature, but the `--exclude mistralrs-pyo3` provided to `cargo build` in the image clearly isn't able to opt-out of that now I guess as the crate dep is now implicitly added/built due to being in the workspace without opt-in? (_even though `mistralrs-pyo3` is the only consumer of it I assume_)

That said the [CPU `Dockerfile`](https://github.com/EricLBuehler/mistral.rs/blob/a5c4eda28da6946a5c01782572d25a04e0dbc56a/Dockerfile) has no such workaround involved. So something specific to the CUDA one is bringing it in?

## Reference

[This is the failing workflow run](https://github.com/EricLBuehler/mistral.rs/actions/runs/15572393589/job/43850807208#step:8:1844) and the relevant build error which motivated [bringing Python back into the CUDA image](https://github.com/EricLBuehler/mistral.rs/commit/a5c4eda28da6946a5c01782572d25a04e0dbc56a) as a build workaround:

> ![image](https://github.com/user-attachments/assets/c5f5ab0a-53f5-4eba-9e4f-6a73afb6234b)


<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **Chores**
  - Improved Dockerfile build process for better efficiency and maintainability.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
