id,number,title,user,user_id,state,created_at,closed_at,repo_url,html_url,body
3164229012,94,Workflows Coming Soon - tools reimagined,guidedways,202437,closed,2025-06-20T19:42:16Z,2025-06-20T20:08:12Z,https://github.com/BeehiveInnovations/zen-mcp-server,https://github.com/BeehiveInnovations/zen-mcp-server/issues/94,"### Project Version

5.5.0

### Bug Description

Coming shortly, will post to the `feature/workflows` branch if anyone's interested in trying this out till I merge.

I've re-written the entire server from ground up, re-imagining the tools to in fact be workflows where these hand-hold Claude and guide it through a number of sequential steps where it performs the said task itself properly, and only when it's confidence isn't somewhat certain in the end does it invoke a second model (and invoking a second model is now optional just in case you're doing a tiny precommit etc). Any way, that alone will result in huge cost savings and get more value out of Claude (even Sonnet 4). Now, when it falls back to a second model, the related code it 'found along the way' is far more accurate in terms of context.

### Relevant Log Output

```shell

```

### Operating System

macOS

### Sanity Checks

- [x] I have searched the existing issues and this is not a duplicate.
- [x] I am using `GEMINI_API_KEY`
- [x] I am using `OPENAI_API_KEY`
- [x] I am using `OPENROUTER_API_KEY`
- [x] I am using `CUSTOM_API_URL`"
3128221404,47,feat: Add Unity 6 enhanced console log service with improved reliability,Saqoosha,27694,closed,2025-06-08T10:55:17Z,2025-06-09T21:57:28Z,https://github.com/CoderGamester/mcp-unity,https://github.com/CoderGamester/mcp-unity/pull/47,"## Summary
- Implements Unity 6 enhanced console log service using internal APIs for more reliable log retrieval
- Adds proper log type classification for shader errors and compile errors
- Makes the implementation configurable via Unity Editor settings (default: safe event-based)
- Correctly detects console clear events to keep internal logs synchronized with Unity's console window

## Background
The existing event-based console log implementation occasionally misses logs, particularly during rapid log generation or Unity's internal processes. This PR introduces an optional Unity 6 enhanced implementation that directly accesses Unity's internal LogEntries API for more reliable log retrieval.

## Changes

### 1. Unity 6 Enhanced Console Log Service
- **File**: `Editor/Services/ConsoleLogsServiceUnity6.cs`
- Uses Unity's internal `ConsoleWindowUtility` and `LogEntries` APIs via reflection
- Properly separates message and stack trace using Unity's `callstackTextStartUTF16` field
- Supports accurate log type classification including shader and compile errors
- **Correctly detects console clear events**: Uses `ConsoleWindowUtility.consoleWindowChanged` event to detect when logs are cleared, ensuring our internal log storage stays synchronized with what's actually displayed in Unity's console window

### 2. Log Type Classification Fix
- **File**: `Editor/Services/LogEntryModeFlags.cs`
- Discovered and documented Unity's internal mode flag patterns:
  - Compiler warnings: `0x41000` (266240)
  - Compiler errors: `0x42800` (272384)
  - Shader errors: `0x40044` (262212)
  - Runtime warnings: `0x804200` (8405504)
  - Runtime errors: `0x804100` (8405248)
- Fixes issue where shader/compile errors were incorrectly classified as ""Log""

### 3. Configuration System
- **File**: `Editor/UnityBridge/McpUnitySettings.cs`
- Added `ConsoleLogServiceType` enum with two options:
  - `EventBased` (default, safe) - Original implementation
  - `Unity6Enhanced` (experimental) - New implementation using internal APIs
- Configurable via Unity Editor settings window
- Server restart required when changing the setting

### 4. Documentation
- **File**: `Editor/Services/Unity6InternalAPIReference.md`
- Comprehensive documentation of Unity's internal APIs discovered through investigation
- Includes mode flag patterns and UTF-16 string handling details

## Testing
Tested with various log types:
- ✅ Regular logs with and without stack traces
- ✅ Warnings and errors
- ✅ Shader compilation errors
- ✅ C# compilation errors
- ✅ Runtime exceptions
- ✅ Logs with Unicode characters and emojis
- ✅ Console clear detection (logs are properly cleared when Unity console is cleared)

## Important Notes
- The Unity 6 enhanced implementation uses unofficial/internal Unity APIs accessed via reflection
- Default remains the safe event-based implementation
- Unity 6+ required for the enhanced implementation (automatically falls back on older versions)
- Server restart required when switching implementations

🤖 Generated with [Claude Code](https://claude.ai/code)

*Created with [Palmier](https://www.palmier.io)*

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Added a selectable option in the server settings to choose between standard and enhanced console log services, with user guidance dialogs based on Unity version.
  - Introduced an enhanced console log service for Unity 6+, providing more reliable log retrieval by leveraging internal Unity APIs.
  - Added new configuration options for selecting the preferred console log service implementation.

- **Documentation**
  - Added internal API reference documentation detailing Unity 6 log entry structures and mode flags.

- **Chores**
  - Updated the ignore list to exclude local Claude settings files from version control.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
3151381760,50,feat: Add search_console_logs tool for Unity log searching,Saqoosha,27694,closed,2025-06-16T21:29:46Z,2025-06-16T21:31:44Z,https://github.com/CoderGamester/mcp-unity,https://github.com/CoderGamester/mcp-unity/pull/50,"## Summary
Add comprehensive Unity console log search functionality as an MCP tool, providing powerful search capabilities for Unity developers using Claude Code and other MCP clients.

## 🔍 Features Added

### Core Search Capabilities
- **Keyword Search**: Partial text matching with configurable case sensitivity
- **Regular Expression Search**: Full regex pattern support for advanced queries
- **Log Type Filtering**: Filter by error, warning, or info log types
- **Stack Trace Control**: Optional inclusion/exclusion for token optimization
- **Pagination**: Offset and limit support for handling large result sets

### Implementation Details
- **SearchConsoleLogsTool.cs**: Unity-side tool implementation
- **searchConsoleLogsTool.ts**: Node.js MCP server integration with Zod validation  
- **Integrated Architecture**: Works with existing ConsoleLogsService infrastructure
- **Dual Compatibility**: Supports both Unity 2022.3 and Unity 6 implementations
- **Tool-based Approach**: Optimized for Claude Code compatibility over resource-based approach

### Enhanced Console Log Service
- **Configurable Service Types**: Added `ConsoleLogServiceType` enum with `EventBased` (default) and `Unity6Enhanced` options
- **Unity 6 Enhanced Implementation**: Uses internal Unity APIs for better reliability in Unity 6+
- **LogEntryModeFlags**: Comprehensive support for Unity's internal log mode flags
- **Improved Classification**: Better handling of shader errors, compile errors, and runtime exceptions
- **UI Configuration**: Added settings in McpUnityEditorWindow with appropriate warnings for internal API usage

## 🧪 Testing Results

All search functionality has been thoroughly tested:

- ✅ **Keyword search**: `shader`, `texture`, `Player` 
- ✅ **Regex search**: `GameObject.*not found`, `^\[MCP\].*`
- ✅ **Log type filtering**: error, warning, info
- ✅ **Case sensitivity**: both sensitive and insensitive modes
- ✅ **Stack trace**: inclusion/exclusion options
- ✅ **Pagination**: offset and limit parameters
- ✅ **Error handling**: invalid regex patterns handled gracefully
- ✅ **Log service types**: Both `EventBased` and `Unity6Enhanced` implementations

## 📋 Usage Examples

```typescript
// Search for shader-related errors
{
  ""tool"": ""search_console_logs"",
  ""parameters"": {
    ""keyword"": ""shader"",
    ""logType"": ""error"",
    ""limit"": 10,
    ""includeStackTrace"": false
  }
}

// Advanced regex search
{
  ""tool"": ""search_console_logs"", 
  ""parameters"": {
    ""regex"": ""GameObject.*not found"",
    ""caseSensitive"": false,
    ""limit"": 20
  }
}
```

## 🎯 Benefits

- **Developer Productivity**: Quickly find specific log entries without manual scrolling
- **Debug Efficiency**: Use regex patterns for complex log analysis
- **Token Optimization**: Control stack trace inclusion to manage LLM token usage
- **Scalability**: Pagination handles projects with thousands of log entries
- **Flexibility**: Multiple search modes for different debugging scenarios
- **Enhanced Reliability**: Unity 6 implementation captures logs that might be missed by event-based approach
- **Improved Classification**: Better categorization of different error types for more accurate filtering

This tool significantly enhances the Unity development experience when using Claude Code for debugging and log analysis.

🤖 Generated with [Claude Code](https://claude.ai/code)

*Created with [Palmier](https://www.palmier.io)*

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Added an option in the server tab to select between two console log service modes: ""EventBased"" (safe, may miss logs) and ""Unity6Enhanced"" (experimental, more reliable, requires Unity 6+ and a server restart).
  - Enhanced console log retrieval for Unity 6+ using internal APIs, improving reliability and supporting advanced filtering and pagination.
- **Documentation**
  - Added internal API reference documentation for Unity 6 log entry structures and mode flags.
- **Chores**
  - Updated configuration and metadata files to support new console log service options and implementations.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
3151384561,51,feat: Add search_console_logs tool for Unity log searching,Saqoosha,27694,closed,2025-06-16T21:30:50Z,2025-06-16T21:31:17Z,https://github.com/CoderGamester/mcp-unity,https://github.com/CoderGamester/mcp-unity/pull/51,"## Summary
Add comprehensive Unity console log search functionality as an MCP tool, providing powerful search capabilities for Unity developers using Claude Code and other MCP clients.

## 🔍 Features Added

### Core Search Capabilities
- **Keyword Search**: Partial text matching with configurable case sensitivity
- **Regular Expression Search**: Full regex pattern support for advanced queries
- **Log Type Filtering**: Filter by error, warning, or info log types
- **Stack Trace Control**: Optional inclusion/exclusion for token optimization
- **Pagination**: Offset and limit support for handling large result sets

### Implementation Details
- **SearchConsoleLogsTool.cs**: Unity-side tool implementation
- **searchConsoleLogsTool.ts**: Node.js MCP server integration with Zod validation  
- **Integrated Architecture**: Works with existing ConsoleLogsService infrastructure
- **Dual Compatibility**: Supports both Unity 2022.3 and Unity 6 implementations
- **Tool-based Approach**: Optimized for Claude Code compatibility over resource-based approach

### Enhanced Console Log Service
- **Configurable Service Types**: Added `ConsoleLogServiceType` enum with `EventBased` (default, safe) and `Unity6Enhanced` (experimental) options
- **Unity 6 Support**: Implemented specialized service using internal Unity APIs for better reliability in Unity 6
- **UI Configuration**: Added settings in McpUnityEditorWindow with appropriate warnings about internal API usage
- **Automatic Fallback**: Falls back to safe implementation on pre-Unity 6 versions

### LogEntry Mode Flags Support
- **Comprehensive Flag Mapping**: Added `LogEntryModeFlags.cs` with Unity's internal mode flag constants
- **Improved Classification**: Better handling of compiler errors, shader errors, and runtime exceptions
- **Documentation**: Added detailed `Unity6InternalAPIReference.md` with complete API documentation

## 🧪 Testing Results

All search functionality has been thoroughly tested:

- ✅ **Keyword search**: `shader`, `texture`, `Player` 
- ✅ **Regex search**: `GameObject.*not found`, `^\[MCP\].*`
- ✅ **Log type filtering**: error, warning, info
- ✅ **Case sensitivity**: both sensitive and insensitive modes
- ✅ **Stack trace**: inclusion/exclusion options
- ✅ **Pagination**: offset and limit parameters
- ✅ **Error handling**: invalid regex patterns handled gracefully
- ✅ **Service types**: Both EventBased and Unity6Enhanced implementations

## 📋 Usage Examples

```typescript
// Search for shader-related errors
{
  ""tool"": ""search_console_logs"",
  ""parameters"": {
    ""keyword"": ""shader"",
    ""logType"": ""error"",
    ""limit"": 10,
    ""includeStackTrace"": false
  }
}

// Advanced regex search
{
  ""tool"": ""search_console_logs"", 
  ""parameters"": {
    ""regex"": ""GameObject.*not found"",
    ""caseSensitive"": false,
    ""limit"": 20
  }
}
```

## 🎯 Benefits

- **Developer Productivity**: Quickly find specific log entries without manual scrolling
- **Debug Efficiency**: Use regex patterns for complex log analysis
- **Token Optimization**: Control stack trace inclusion to manage LLM token usage
- **Scalability**: Pagination handles projects with thousands of log entries
- **Flexibility**: Multiple search modes for different debugging scenarios
- **Enhanced Reliability**: Unity 6 implementation captures logs that might be missed by event-based approach

This tool significantly enhances the Unity development experience when using Claude Code for debugging and log analysis.

🤖 Generated with [Claude Code](https://claude.ai/code)

*Created with [Palmier](https://www.palmier.io)*

<!-- This is an auto-generated comment: release notes by coderabbit.ai -->

## Summary by CodeRabbit

- **New Features**
  - Added advanced search functionality for Unity console logs, allowing keyword or regex searches, log type filtering, case sensitivity, stack trace inclusion, and pagination.
  - Introduced a new tool for searching console logs with configurable options and structured results.
  - Added support for an enhanced console log service in Unity 6+, providing more reliable log retrieval via internal Unity APIs.
  - Users can now select the console log service implementation from the server tab in the MCP Unity Editor window.

- **Improvements**
  - Settings now include an option to choose between standard and enhanced console log services (requires server restart).
  - Enhanced visibility of available resources and improved debug logging for server resource handling.

- **Documentation**
  - Added internal API reference documentation for Unity 6 log entry structure and mode flags.

- **Chores**
  - Updated ignore rules to exclude Claude settings from version control.

<!-- end of auto-generated comment: release notes by coderabbit.ai -->"
2978543675,197,Create postgre with customized arguments,npuichigo,11533479,closed,2025-04-08T04:15:23Z,2025-04-21T01:26:27Z,https://github.com/JoshuaC215/agent-service-toolkit,https://github.com/JoshuaC215/agent-service-toolkit/issues/197,"For example, some values in settings is not used, like `POSTGRES_POOL_SIZE`"
2996358406,205,Fixing mypy,maver1ck,4006010,closed,2025-04-15T13:02:05Z,2025-04-21T16:56:19Z,https://github.com/JoshuaC215/agent-service-toolkit,https://github.com/JoshuaC215/agent-service-toolkit/pull/205,"Fixes #199 

Done:
- all mypy errors with exception for changes from https://github.com/JoshuaC215/agent-service-toolkit/pull/202
- ignore of streamlit_app.py
- adding mypy to Github action

Result:
```
❯ mypy src  
src/memory/postgres.py:37: error: Item ""None"" of ""SecretStr | None"" has no attribute ""get_secret_value""  [union-attr]
src/memory/postgres.py:71: error: Argument ""conn"" to ""AsyncPostgresSaver"" has incompatible type ""AsyncConnectionPool[AsyncConnection[tuple[Any, ...]]]""; expected ""AsyncConnection[dict[str, Any]] | AsyncConnectionPool[AsyncConnection[dict[str, Any]]]""  [arg-type]
src/memory/postgres.py:72: error: Incompatible return value type (got ""AsyncPostgresSaver"", expected ""AbstractAsyncContextManager[AsyncPostgresSaver, bool | None]"")  [return-value]
Found 3 errors in 1 file (checked 30 source files)
```"
2922672896,946,Implement OmniMCP for Claude computer control,abrichr,774615,closed,2025-03-16T00:43:19Z,2025-03-16T00:52:57Z,https://github.com/OpenAdaptAI/OpenAdapt,https://github.com/OpenAdaptAI/OpenAdapt/pull/946,"# OmniMCP Implementation

This PR adds OmniMCP, a system that enables Claude to control the computer through the Model Control Protocol (MCP). OmniMCP combines OmniParser's visual understanding with Claude's natural language capabilities to automate UI interactions.

## Key Components

1. **OmniParser Adapter** (`openadapt/adapters/omniparser.py`)
   - Client for communicating with OmniParser server
   - Processes screenshots to detect UI elements
   - Handles API communication with the remote service

2. **OmniMCP Core** (`openadapt/omnimcp.py`)
   - Manages the visual state of the screen
   - Provides UI interaction methods (click, type, etc.)
   - Implements natural language processing with Claude
   - Supports normalized or absolute coordinates

3. **MCP Server** (`openadapt/mcp/server.py`)
   - Implements the Model Control Protocol
   - Exposes UI automation tools to Claude
   - Enables structured tool usage

4. **CLI Runner** (`openadapt/run_omnimcp.py`)
   - Provides multiple modes (CLI, server, debug)
   - Command-line interface using `fire`
   - Extensive documentation and usage examples

## Usage

```bash
# Run CLI mode (direct command input)
python -m openadapt.run_omnimcp cli

# Run MCP server (for Claude Desktop)
python -m openadapt.run_omnimcp server

# Run in debug mode to visualize screen elements
python -m openadapt.run_omnimcp debug
```

## Implementation Details

- Uses `pynput` for keyboard and mouse control
- Integrates with existing OpenAdapt utilities
- Supports debugging with visual element highlighting
- Comprehensive documentation and type hints
- Configurable through command line or `config.py`

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
2922676503,947,OmniMCP: Direct Host Control Bridge Between OmniParser and Claude MCP,abrichr,774615,open,2025-03-16T00:52:22Z,,https://github.com/OpenAdaptAI/OpenAdapt,https://github.com/OpenAdaptAI/OpenAdapt/pull/947,"# OmniMCP: Direct Host Control Bridge Between OmniParser and Claude MCP

## What Makes OmniMCP Unique

OmniMCP bridges Microsoft's OmniParser (for UI detection) with Anthropic's Model Control Protocol (MCP) to enable direct host computer control:

- **Automatic OmniParser Deployment**: Deploys OmniParser to AWS automatically behind the scenes
- **Direct Host Control**: Works on the host machine itself, not in a virtual machine
- **Cross-Platform Support**: Uses pynput primitives for OS-agnostic computer control
- **MCP Integration**: Embeds rich UI element descriptions directly into the MCP protocol
- **Claude's Intelligence Loop**: Leverages Claude's reasoning rather than a custom decision loop

Unlike Computer Use (which runs in a VM with custom tools), OmniMCP provides a lightweight bridge that runs directly on the host and captures the entire screen, making it more flexible for general automation tasks outside a sandbox.

## Key Improvements

### Fixed OmniParser Auto-Deployment
- Corrected import paths for deploy module
- Added subnet creation for VPCs without existing subnets
- Fixed key path handling to avoid permission issues
- Enhanced EC2 instance discovery
- Improved error handling and AWS resource management

### Modular Package Structure
- Self-contained directory with minimal dependencies
- Clean separation from main OpenAdapt codebase
- Simple configuration system focused on deployment

### Three Operational Modes

**CLI Mode**:
- Interactive command-line interface for entering commands
- Maintains a session where you can issue multiple commands sequentially
- Purpose: Direct human interaction for testing or simple automation

**Server Mode**:
- Runs as a persistent server exposing UI automation via MCP protocol
- Listens for external connections rather than accepting direct input
- Purpose: Integration point for applications that need UI automation capabilities

**Debug Mode**:
- One-time operation that visualizes and analyzes the current screen
- Creates images showing detected UI elements with bounding boxes
- Purpose: Troubleshooting what UI elements OmniParser detects

## Installation and Usage

```bash
# Install from within OpenAdapt repo
cd OpenAdapt/omnimcp
./install.sh  # (Unix/Mac) or install.bat (Windows)

# Run in CLI mode with OmniParser auto-deployment 
omnimcp cli --auto-deploy-parser --skip-confirmation

# Run as MCP server
omnimcp server --auto-deploy-parser --skip-confirmation

# Debug mode for visualizing UI elements
omnimcp debug --auto-deploy-parser --skip-confirmation
```

## AWS Requirements

For OmniParser deployment to work properly:
1. AWS credentials in .env file
2. Default VPC (subnet will be created if needed)
3. EC2 permissions (instances, security groups, key pairs)
4. GPU instance quota (g4dn.xlarge - T4 GPU)

## Key Implementation Files

- `omnimcp/omnimcp.py`: Core implementation
- `omnimcp/adapters/omniparser.py`: OmniParser client and deployment logic
- `omnimcp/mcp/server.py`: MCP server implementation
- `deploy/models/omniparser/deploy.py`: AWS deployment script with fixes

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>"
3077614087,63,Add Dot Notation Access for Output Hash in Workflow Configurations,obie,3908,closed,2025-05-20T16:32:29Z,2025-05-24T17:34:32Z,https://github.com/Shopify/roast,https://github.com/Shopify/roast/issues/63,"## Description

Currently, accessing nested values in the workflow output hash requires using bracket notation with string keys:

```yaml
until: ""output['update_fix_count']['fixes_applied'] >= 5 || output['select_next_issue']['no_issues_left'] == true""
```

This syntax becomes verbose and error-prone as nesting levels increase. We should introduce a more elegant dot notation access pattern that simplifies these expressions:

```yaml
until: ""output.update_fix_count.fixes_applied >= 5 || output.select_next_issue.no_issues_left == true""
```

## Implementation Details

1. **Create a wrapper class** around the output hash that:
   - Maintains compatibility with the existing hash access pattern
   - Provides method_missing implementation to support dot notation
   - Automatically converts nested hashes to the same wrapper class
   - Handles nil values gracefully to prevent NoMethodError exceptions

2. **Replace direct hash access** in workflow execution with the wrapper:
   ```ruby
   # Before
   workflow.output = {}
   
   # After
   workflow.output = DotAccessHash.new({})
   ```

3. **Ensure serialization compatibility** so that the wrapper:
   - Can be properly serialized when saving session state
   - Maintains dot notation access when deserializing

## Benefits

- **Improved readability**: Expressions in workflow YAML become more concise and intuitive
- **Reduced errors**: Less chance of typos in string keys or missing quotes
- **Better IDE support**: Most editors provide better autocomplete for dot notation than bracket notation
- **Consistency**: Aligns with modern Ruby SDK patterns found in libraries like Stripe

## Considerations

- Ensure backward compatibility with existing workflows using bracket notation
- Address edge cases where key names contain special characters or match existing method names
- Add thorough documentation and examples of the new syntax
- Consider adding proper type conversion for common value types (e.g., booleans, numbers)

## Example Usage

```yaml
# Current syntax
if: ""output['analysis']['complexity_score'] > 10""
until: ""output['processed_count'] >= output['total_files']""

# New dot notation
if: ""output.analysis.complexity_score > 10""
until: ""output.processed_count >= output.total_files""
```
"
3101394422,102,User input step,obie,3908,closed,2025-05-29T20:19:48Z,2025-06-12T15:12:07Z,https://github.com/Shopify/roast,https://github.com/Shopify/roast/issues/102,"## Summary
Implement a basic CLI input step type that allows workflows to pause and collect information from users during execution.

## Background
As discussed with @styrmis and @CarineIsAwesome at Summit 2025, there's a need for workflows to interact with users during execution. This issue focuses on the foundational CLI implementation.

## Scope (CLI Only)
This issue covers only the basic CLI input functionality. Remote channels (Slack, email, web) are tracked separately.

## Core Requirements

### Step Type Definition
```yaml
steps:
  - input:
      prompt: ""Enter your username:""  # Required
      name: username                  # Optional - stores value in state
      type: text                      # Default type
      required: true                  # Default: false
      default: ""admin""               # Optional default value
      timeout: 300                   # Optional timeout in seconds
```

### Basic Input Types

1. **Text Input** (default)
   ```yaml
   - input:
       prompt: ""Enter project name:""
       name: project_name
   ```

2. **Boolean/Confirmation**
   ```yaml
   - input:
       prompt: ""Continue with deployment?""
       type: boolean
       default: false
   ```

3. **Choice/Select**
   ```yaml
   - input:
       prompt: ""Select environment:""
       type: choice
       options:
         - development
         - staging
         - production
   ```

4. **Password/Secret**
   ```yaml
   - input:
       prompt: ""Enter password:""
       type: password
       name: user_password
   ```

### Implementation Details

1. **CLI Integration**
   - Use existing `cli-ui` gem for prompts
   - Support for TTY and non-TTY environments
   - Graceful handling when no TTY available

2. **State Management**
   - Store named inputs in workflow state
   - Inputs accessible via `#{state.input_name}`
   - Anonymous inputs (no name) are collected but not stored

3. **Validation**
   - Required field validation
   - Type-specific validation (boolean, choice)
   - Clear error messages for invalid input

4. **Timeout Handling**
   - Optional timeout with graceful failure
   - Default to no timeout for CLI inputs
   - Clear message when timeout occurs

## Success Criteria
- [ ] Basic text input working via CLI
- [ ] Boolean (yes/no) prompts working
- [ ] Choice selection with arrow keys
- [ ] Password input with masking
- [ ] Timeout handling implemented
- [ ] State storage for named inputs
- [ ] Non-TTY fallback behavior
- [ ] Unit and integration tests
- [ ] Documentation with examples

## Example Use Case
```yaml
name: deploy_with_confirmation
steps:
  - input:
      prompt: ""Which environment?""
      name: env
      type: choice
      options: [dev, staging, prod]
  
  - input:
      prompt: ""Enter deployment tag:""
      name: tag
      required: true
  
  - input:
      prompt: ""Deploy #{state.tag} to #{state.env}?""
      type: boolean
      
  - bash:
      command: ""echo 'Deploying #{state.tag} to #{state.env}'""
      when: ""#{state.previous == true}""
```

## Related Issues
- #240: Advanced input types (file, numeric, date, multi-select)
- #237: Slack integration for input steps
- #238: Email integration for input steps
- #239: Web UI for input steps
- #241: Remote input channel orchestration
- #242: Advanced input features and patterns

## Notes
- Keep this implementation simple and focused on CLI
- Use existing Roast patterns (similar to prompt steps)
- This forms the foundation for all future input features

## Milestone
v0.5 (Core Platform Features)"
